match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2016-04-11,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",20,9,1,2,222.22,c MG Johnson b MP Stoinis,3
6,2016-04-14,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,24,24,1,0,100.0,st MS Dhoni b M Ashwin,3
9,2016-04-16,Mumbai Indians,Wankhede Stadium,27,22,3,1,122.73,c PA Patel b MJ McClenaghan,3
15,2016-04-21,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,75,51,9,0,147.06,c MC Henriques b B Kumar,3
19,2016-04-24,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,28,24,3,0,116.67,c Iqbal Abdulla b YS Chahal,3
23,2016-04-27,Delhi Daredevils,Feroz Shah Kotla,2,5,0,0,40.0,c KK Nair b CH Morris,3
25,2016-04-29,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,34,28,2,0,121.43,b NLTC Perera,3
28,2016-05-01,Kings XI Punjab,Saurashtra Cricket Association Stadium,18,15,2,1,120.0,b MM Sharma,3
31,2016-05-03,Delhi Daredevils,Saurashtra Cricket Association Stadium,24,20,1,1,120.0,st Q de Kock b A Mishra,4
34,2016-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",20,10,1,2,200.0,c & b B Kumar,3
38,2016-05-08,Kolkata Knight Riders,Eden Gardens,14,18,1,0,77.78,c GB Hogg b AD Russell,3
51,2016-05-19,Kolkata Knight Riders,Green Park,53,36,7,1,147.22,not out,3
54,2016-05-21,Mumbai Indians,Green Park,58,36,8,2,161.11,c JC Buttler b JJ Bumrah,3
57,2016-05-24,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,9,0,0,11.11,c S Aravind b SR Watson,3
59,2016-05-27,Sunrisers Hyderabad,Feroz Shah Kotla,1,5,0,0,20.0,lbw b TA Boult,3
