match_number,date,opponent,catches,stumpings,run_outs
10,2012-04-10,Kolkata Knight Riders,1,0,0
30,2012-04-23,Rajasthan Royals,1,0,0
44,2012-05-02,Kings XI Punjab,1,0,0
