match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2012-04-07,Delhi Daredevils,M Chinnaswamy Stadium,3,4,0,0,75.0,"run out (DAJ Bracewell, GJ Maxwell)",7
10,2012-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,20,12,3,1,166.67,b L Balaji,7
13,2012-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1,1,0,0,100.0,run out (),8
18,2012-04-15,Rajasthan Royals,M Chinnaswamy Stadium,1,2,0,0,50.0,b SK Trivedi,7
25,2012-04-20,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2,3,0,0,66.67,not out,7
38,2012-04-28,Kolkata Knight Riders,Eden Gardens,4,4,0,0,100.0,not out,7
