match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Rajasthan Royals,Bipul Sharma,4.0,0,28,0,7.0,7
4,Rajasthan Royals,Harmeet Singh,3.0,0,23,1,7.67,7
4,Rajasthan Royals,JP Faulkner,4.0,0,41,2,10.25,6
4,Rajasthan Royals,P Kumar,4.0,0,42,0,10.5,6
4,Rajasthan Royals,PC Valthaty,1.0,0,16,0,16.0,1
4,Rajasthan Royals,PP Chawla,4.0,0,33,1,8.25,8
8,Pune Warriors,AD Mascarenhas,4.0,0,23,1,5.75,9
8,Pune Warriors,Bipul Sharma,2.4,0,40,0,15.0,3
8,Pune Warriors,Harmeet Singh,3.2,0,24,3,7.2,9
8,Pune Warriors,JP Faulkner,4.0,0,31,1,7.75,8
8,Pune Warriors,P Kumar,4.0,0,27,0,6.75,10
8,Pune Warriors,PP Chawla,2.0,0,14,0,7.0,3
14,Pune Warriors,AD Mascarenhas,4.0,0,25,5,6.25,10
14,Pune Warriors,Harmeet Singh,3.0,0,23,2,7.67,9
14,Pune Warriors,P Awana,4.0,0,18,0,4.5,10
14,Pune Warriors,P Kumar,4.0,0,19,0,4.75,17
14,Pune Warriors,PP Chawla,4.0,0,23,1,5.75,8
17,Kolkata Knight Riders,AD Mascarenhas,4.0,0,34,1,8.5,7
17,Kolkata Knight Riders,BA Bhatt,4.0,0,24,2,6.0,7
17,Kolkata Knight Riders,Harmeet Singh,4.0,0,27,1,6.75,5
17,Kolkata Knight Riders,P Kumar,4.0,0,22,0,5.5,10
17,Kolkata Knight Riders,PP Chawla,4.0,0,18,3,4.5,11
22,Kolkata Knight Riders,AD Mascarenhas,4.0,0,23,0,5.75,9
22,Kolkata Knight Riders,BA Bhatt,3.3,0,32,0,9.14,4
22,Kolkata Knight Riders,Harmeet Singh,2.0,0,26,0,13.0,4
22,Kolkata Knight Riders,P Kumar,3.0,1,23,0,7.67,8
22,Kolkata Knight Riders,PP Chawla,4.0,0,19,2,4.75,11
25,Royal Challengers Bangalore,Azhar Mahmood,3.3,0,30,0,8.57,6
25,Royal Challengers Bangalore,Harmeet Singh,4.0,0,46,0,11.5,2
25,Royal Challengers Bangalore,P Awana,4.0,0,34,4,8.5,14
25,Royal Challengers Bangalore,P Kumar,4.0,0,35,0,8.75,9
25,Royal Challengers Bangalore,PP Chawla,4.0,0,21,1,5.25,9
28,Mumbai Indians,Azhar Mahmood,4.0,0,39,0,9.75,5
28,Mumbai Indians,BA Bhatt,3.0,0,33,0,11.0,4
28,Mumbai Indians,DJ Hussey,1.0,0,12,0,12.0,0
28,Mumbai Indians,P Awana,4.0,0,23,2,5.75,11
28,Mumbai Indians,P Kumar,4.0,1,36,2,9.0,10
28,Mumbai Indians,PP Chawla,4.0,0,19,0,4.75,8
33,Mumbai Indians,Azhar Mahmood,3.5,0,23,2,6.0,8
33,Mumbai Indians,BA Bhatt,4.0,0,34,0,8.5,3
33,Mumbai Indians,P Awana,4.0,0,39,3,9.75,8
33,Mumbai Indians,P Kumar,4.0,0,25,0,6.25,8
33,Mumbai Indians,PP Chawla,4.0,0,46,1,11.5,7
37,Chennai Super Kings,Azhar Mahmood,4.0,0,25,3,6.25,8
37,Chennai Super Kings,BA Bhatt,2.0,0,13,0,6.5,8
37,Chennai Super Kings,Bipul Sharma,1.0,0,11,0,11.0,3
37,Chennai Super Kings,DJ Hussey,1.0,0,3,1,3.0,2
37,Chennai Super Kings,P Awana,4.0,0,34,0,8.5,5
37,Chennai Super Kings,P Kumar,4.0,0,40,1,10.0,8
37,Chennai Super Kings,PP Chawla,4.0,0,20,2,5.0,11
44,Royal Challengers Bangalore,AM Nayar,1.0,0,16,0,16.0,0
44,Royal Challengers Bangalore,Azhar Mahmood,4.0,0,20,3,5.0,10
44,Royal Challengers Bangalore,DJ Hussey,2.0,0,9,0,4.5,2
44,Royal Challengers Bangalore,P Awana,4.0,0,48,0,12.0,4
44,Royal Challengers Bangalore,P Kumar,4.0,0,8,0,2.0,16
44,Royal Challengers Bangalore,PP Chawla,3.0,0,35,1,11.67,7
44,Royal Challengers Bangalore,RJ Harris,2.0,0,21,1,10.5,5
48,Rajasthan Royals,Azhar Mahmood,4.0,0,37,0,9.25,10
48,Rajasthan Royals,P Awana,4.0,0,34,0,8.5,6
48,Rajasthan Royals,P Kumar,4.0,0,32,0,8.0,7
48,Rajasthan Royals,PP Chawla,4.0,0,38,2,9.5,8
48,Rajasthan Royals,RJ Harris,4.0,0,34,4,8.5,11
