match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2017-04-09,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",37,27,4,1,137.04,c V Shankar b B Kumar,6
13,2017-04-14,Rising Pune Supergiant,Saurashtra Cricket Association Stadium,47,30,8,1,156.67,c RD Chahar b SN Thakur,1
16,2017-04-16,Mumbai Indians,Wankhede Stadium,0,2,0,0,0.0,c N Rana b MJ McClenaghan,1
20,2017-04-18,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,1,4,0,0,25.0,c Mandeep Singh b YS Chahal,1
23,2017-04-21,Kolkata Knight Riders,Eden Gardens,5,4,1,0,125.0,b UT Yadav,6
26,2017-04-23,Kings XI Punjab,Saurashtra Cricket Association Stadium,4,4,1,0,100.0,c MP Stoinis b AR Patel,6
39,2017-05-01,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,0,1,0,0,0.0,b Imran Tahir,5
42,2017-05-04,Delhi Daredevils,Feroz Shah Kotla,9,4,2,0,225.0,run out (S Nadeem),1
47,2017-05-07,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",74,39,8,4,189.74,c MJ Guptill b GJ Maxwell,1
50,2017-05-10,Delhi Daredevils,Green Park,8,8,1,0,100.0,"run out (A Mishra, Mohammed Shami)",1
53,2017-05-13,Sunrisers Hyderabad,Green Park,54,33,7,2,163.64,lbw b Rashid Khan,1
