match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2018-04-08,Royal Challengers Bangalore,Eden Gardens,35,29,4,0,120.69,not out,5
5,2018-04-10,Chennai Super Kings,MA Chidambaram Stadium,26,25,2,1,104.0,lbw b SR Watson,5
10,2018-04-14,Sunrisers Hyderabad,Eden Gardens,29,27,2,1,107.41,c WP Saha b B Kumar,5
13,2018-04-16,Delhi Daredevils,Eden Gardens,19,10,2,1,190.0,c TA Boult b CH Morris,5
15,2018-04-18,Rajasthan Royals,Sawai Mansingh Stadium,42,23,2,2,182.61,not out,5
18,2018-04-21,Kings XI Punjab,Eden Gardens,43,28,6,0,153.57,c AJ Tye b BB Sran,5
26,2018-04-27,Delhi Daredevils,Arun Jaitley Stadium,18,18,0,1,100.0,c TA Boult b A Mishra,5
29,2018-04-29,Royal Challengers Bangalore,M.Chinnaswamy Stadium,23,10,2,1,230.0,c V Kohli b Mohammed Siraj,6
33,2018-05-03,Chennai Super Kings,Eden Gardens,45,18,7,1,250.0,not out,6
37,2018-05-06,Mumbai Indians,Wankhede Stadium,36,26,5,1,138.46,not out,5
41,2018-05-09,Mumbai Indians,Eden Gardens,5,3,1,0,166.67,run out (),6
44,2018-05-12,Kings XI Punjab,Holkar Cricket Stadium,50,23,5,3,217.39,c DA Miller b BB Sran,5
49,2018-05-15,Rajasthan Royals,Eden Gardens,41,31,5,1,132.26,not out,5
54,2018-05-19,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,26,22,1,1,118.18,not out,4
58,2018-05-23,Rajasthan Royals,Eden Gardens,52,38,4,2,136.84,c AM Rahane b B Laughlin,5
59,2018-05-25,Sunrisers Hyderabad,Eden Gardens,8,6,1,0,133.33,b Shakib Al Hasan,5
