innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,1,5,Sunrisers Hyderabad,RG Sharma,B Kumar,AY Dandekar,,struck down,False
1,5,6,Mumbai Indians,SA Yadav,Sandeep Sharma,AY Dandekar,,struck down,True
