innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,21,4.4
1,Mumbai Indians,2,SA Yadav,28,5.6
1,Mumbai Indians,3,Q de Kock,43,9.2
1,Mumbai Indians,4,KH Pandya,63,12.4
1,Mumbai Indians,5,Ishan Kishan,65,13.5
1,Mumbai Indians,6,HH Pandya,86,17.3
1,Mumbai Indians,7,RD Chahar,97,18.6
2,Sunrisers Hyderabad,1,JM Bairstow,33,4.4
2,Sunrisers Hyderabad,2,DA Warner,33,5.1
2,Sunrisers Hyderabad,3,V Shankar,42,7.5
2,Sunrisers Hyderabad,4,MK Pandey,61,11.3
2,Sunrisers Hyderabad,5,YK Pathan,62,12.2
2,Sunrisers Hyderabad,6,DJ Hooda,88,16.4
2,Sunrisers Hyderabad,7,Rashid Khan,88,16.5
2,Sunrisers Hyderabad,8,Mohammad Nabi,90,17.4
2,Sunrisers Hyderabad,9,B Kumar,91,18.1
2,Sunrisers Hyderabad,10,S Kaul,96,18.4
