match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Rising Pune Supergiant,HM Amla,28,27,2,1,103.7,c BA Stokes b RD Chahar
4,Rising Pune Supergiant,M Vohra,14,9,1,1,155.56,c MK Tiwary b AB Dinda
4,Rising Pune Supergiant,WP Saha,14,9,3,0,155.56,b Imran Tahir
4,Rising Pune Supergiant,AR Patel,24,22,1,1,109.09,c & b Imran Tahir
4,Rising Pune Supergiant,GJ Maxwell,44,20,3,4,220.0,not out
4,Rising Pune Supergiant,DA Miller,30,27,1,2,111.11,not out
8,Royal Challengers Bangalore,M Vohra,34,21,4,1,161.9,lbw b TS Mills
8,Royal Challengers Bangalore,HM Amla,58,38,4,3,152.63,not out
8,Royal Challengers Bangalore,AR Patel,9,6,0,1,150.0,b YS Chahal
8,Royal Challengers Bangalore,GJ Maxwell,43,22,3,4,195.45,not out
11,Kolkata Knight Riders,HM Amla,25,27,4,0,92.59,c G Gambhir b C de Grandhomme
11,Kolkata Knight Riders,M Vohra,28,19,4,1,147.37,b PP Chawla
11,Kolkata Knight Riders,MP Stoinis,9,12,1,0,75.0,b SP Narine
11,Kolkata Knight Riders,GJ Maxwell,25,14,3,1,178.57,c RV Uthappa b UT Yadav
11,Kolkata Knight Riders,DA Miller,28,19,2,2,147.37,c MK Pandey b UT Yadav
11,Kolkata Knight Riders,WP Saha,25,17,2,2,147.06,c CR Woakes b UT Yadav
11,Kolkata Knight Riders,AR Patel,0,1,0,0,0.0,c SP Narine b UT Yadav
11,Kolkata Knight Riders,MM Sharma,10,8,2,0,125.0,c SA Yadav b CR Woakes
11,Kolkata Knight Riders,VR Aaron,4,5,0,0,80.0,c G Gambhir b CR Woakes
15,Delhi Daredevils,M Vohra,3,6,0,0,50.0,lbw b S Nadeem
15,Delhi Daredevils,HM Amla,19,12,4,0,158.33,c SW Billings b CH Morris
15,Delhi Daredevils,WP Saha,7,5,1,0,140.0,c Z Khan b S Nadeem
15,Delhi Daredevils,EJG Morgan,22,20,3,0,110.0,c KK Nair b PJ Cummins
15,Delhi Daredevils,DA Miller,24,28,1,0,85.71,lbw b CJ Anderson
15,Delhi Daredevils,GJ Maxwell,0,2,0,0,0.0,c SW Billings b A Mishra
15,Delhi Daredevils,AR Patel,44,29,1,3,151.72,b CH Morris
15,Delhi Daredevils,MM Sharma,13,14,1,0,92.86,b PJ Cummins
15,Delhi Daredevils,KC Cariappa,1,2,0,0,50.0,b CH Morris
15,Delhi Daredevils,Sandeep Sharma,2,2,0,0,100.0,not out
19,Sunrisers Hyderabad,HM Amla,0,1,0,0,0.0,lbw b B Kumar
19,Sunrisers Hyderabad,M Vohra,95,50,9,5,190.0,lbw b B Kumar
19,Sunrisers Hyderabad,GJ Maxwell,10,12,2,0,83.33,c DA Warner b B Kumar
19,Sunrisers Hyderabad,EJG Morgan,13,17,0,1,76.47,b Mohammad Nabi
19,Sunrisers Hyderabad,DA Miller,1,6,0,0,16.67,b Rashid Khan
19,Sunrisers Hyderabad,WP Saha,0,2,0,0,0.0,b Rashid Khan
19,Sunrisers Hyderabad,AR Patel,7,12,0,0,58.33,c S Dhawan b MC Henriques
19,Sunrisers Hyderabad,MM Sharma,10,5,0,1,200.0,c S Dhawan b B Kumar
19,Sunrisers Hyderabad,KC Cariappa,1,5,0,0,20.0,b B Kumar
19,Sunrisers Hyderabad,I Sharma,2,5,0,0,40.0,b S Kaul
19,Sunrisers Hyderabad,Sandeep Sharma,5,4,0,0,125.0,not out
22,Mumbai Indians,HM Amla,104,60,8,6,173.33,not out
22,Mumbai Indians,SE Marsh,26,21,5,0,123.81,c KA Pollard b MJ McClenaghan
22,Mumbai Indians,WP Saha,11,15,0,0,73.33,b KH Pandya
22,Mumbai Indians,GJ Maxwell,40,18,4,3,222.22,b JJ Bumrah
22,Mumbai Indians,MP Stoinis,1,3,0,0,33.33,c KA Pollard b MJ McClenaghan
22,Mumbai Indians,AR Patel,4,5,0,0,80.0,not out
26,Gujarat Lions,M Vohra,2,4,0,0,50.0,c KD Karthik b NB Singh
26,Gujarat Lions,HM Amla,65,40,9,2,162.5,c & b SS Agarwal
26,Gujarat Lions,SE Marsh,30,24,4,1,125.0,c SK Raina b AJ Tye
26,Gujarat Lions,GJ Maxwell,31,18,1,3,172.22,lbw b RA Jadeja
26,Gujarat Lions,MP Stoinis,7,9,0,0,77.78,c BB McCullum b AJ Tye
26,Gujarat Lions,AR Patel,34,17,3,2,200.0,c AJ Finch b DR Smith
26,Gujarat Lions,WP Saha,10,5,0,1,200.0,run out (Basil Thampi)
26,Gujarat Lions,MM Sharma,4,3,0,0,133.33,not out
33,Sunrisers Hyderabad,MJ Guptill,23,11,4,1,209.09,c MC Henriques b B Kumar
33,Sunrisers Hyderabad,M Vohra,3,6,0,0,50.0,c S Kaul b A Nehra
33,Sunrisers Hyderabad,SE Marsh,84,50,14,2,168.0,c DJ Hooda b B Kumar
33,Sunrisers Hyderabad,GJ Maxwell,0,2,0,0,0.0,c A Nehra b S Kaul
33,Sunrisers Hyderabad,EJG Morgan,26,21,2,1,123.81,c DJ Hooda b Rashid Khan
33,Sunrisers Hyderabad,WP Saha,2,4,0,0,50.0,b S Kaul
33,Sunrisers Hyderabad,AR Patel,16,9,2,0,177.78,c DA Warner b S Kaul
33,Sunrisers Hyderabad,Anureet Singh,15,12,2,0,125.0,c KS Williamson b A Nehra
33,Sunrisers Hyderabad,MM Sharma,2,4,0,0,50.0,c DJ Hooda b A Nehra
33,Sunrisers Hyderabad,I Sharma,5,2,1,0,250.0,not out
36,Delhi Daredevils,MJ Guptill,50,27,6,3,185.19,not out
36,Delhi Daredevils,HM Amla,16,20,1,0,80.0,not out
43,Royal Challengers Bangalore,HM Amla,1,3,0,0,33.33,c KM Jadhav b A Choudhary
43,Royal Challengers Bangalore,MJ Guptill,9,10,1,0,90.0,c P Negi b S Aravind
43,Royal Challengers Bangalore,SE Marsh,20,17,3,0,117.65,c Mandeep Singh b P Negi
43,Royal Challengers Bangalore,M Vohra,25,28,1,1,89.29,c AB de Villiers b YS Chahal
43,Royal Challengers Bangalore,WP Saha,21,25,1,0,84.0,b SR Watson
