innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,13,5,Chennai Super Kings,Simarjeet Singh,K Kartikeya,Chirra Ravikanthreddy,,struck down,False
2,1,1,Chennai Super Kings,Ishan Kishan,Mukesh Choudhary,CB Gaffaney,,struck down,False
2,5,3,Mumbai Indians,DR Sams,Mukesh Choudhary,CB Gaffaney,,struck down,False
2,6,3,Mumbai Indians,HR Shokeen,Simarjeet Singh,Chirra Ravikanthreddy,,upheld,False
