match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
16,2013-04-13,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2.0,0,13,0,6.5,5,0,0
24,2013-04-18,Delhi Daredevils,Feroz Shah Kotla,3.0,0,10,3,3.33,11,2,0
26,2013-04-20,Kolkata Knight Riders,Eden Gardens,3.0,0,13,0,4.33,12,0,0
30,2013-04-22,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2.0,0,19,0,9.5,5,0,0
34,2013-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",4.0,0,33,2,8.25,12,0,0
38,2013-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4.0,0,23,1,5.75,10,0,0
42,2013-04-30,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,21,3,5.25,11,1,0
45,2013-05-02,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",4.0,0,31,2,7.75,11,0,0
49,2013-05-05,Mumbai Indians,Wankhede Stadium,4.0,0,20,0,5.0,16,1,0
54,2013-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,28,2,7.0,12,1,0
61,2013-05-12,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,21,1,5.25,14,0,0
64,2013-05-14,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",4.0,0,22,2,5.5,15,1,0
70,2013-05-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,1.0,0,14,1,14.0,2,1,0
73,2013-05-21,Mumbai Indians,Feroz Shah Kotla,3.4,0,32,2,8.73,12,0,0
76,2013-05-26,Mumbai Indians,Eden Gardens,4.0,0,26,1,6.5,13,0,0
