match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2021-04-12,Rajasthan Royals,"Wankhede Stadium, Mumbai",14,9,2,0,155.56,c SV Samson b C Sakariya,2
8,2021-04-16,Chennai Super Kings,"Wankhede Stadium, Mumbai",0,2,0,0,0.0,b DL Chahar,2
11,2021-04-18,Delhi Capitals,"Wankhede Stadium, Mumbai",69,36,7,4,191.67,c S Dhawan b LI Meriwala,2
14,2021-04-21,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",22,25,2,0,88.0,c Rashid Khan b KK Ahmed,2
17,2021-04-23,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",25,20,4,1,125.0,c SA Yadav b RD Chahar,2
21,2021-04-26,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",31,34,1,2,91.18,c RA Tripathi b SP Narine,2
29,2021-05-02,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",99,58,8,4,170.69,not out,2
32,2021-09-21,Rajasthan Royals,Dubai International Cricket Stadium,67,43,7,2,155.81,c LS Livingstone b R Tewatia,2
37,2021-09-25,Sunrisers Hyderabad,Sharjah Cricket Stadium,5,6,0,0,83.33,c KS Williamson b JO Holder,2
45,2021-10-01,Kolkata Knight Riders,Dubai International Cricket Stadium,40,27,3,3,148.15,c EJG Morgan b CV Varun,2
48,2021-10-03,Royal Challengers Bangalore,Sharjah Cricket Stadium,57,42,6,2,135.71,c Mohammed Siraj b YS Chahal,2
53,2021-10-07,Chennai Super Kings,Dubai International Cricket Stadium,12,12,2,0,100.0,lbw b SN Thakur,2
