match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
6,2025-03-26,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",3.0,0,34,1,11.33,2,0,0
11,2025-03-30,Chennai Super Kings,"Barsapara Cricket Stadium, Guwahati",4.0,0,35,4,8.75,11,0,0
18,2025-04-05,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,36,1,9.0,3,0,0
28,2025-04-13,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",3.0,0,33,0,11.0,5,0,0
32,2025-04-16,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,38,1,9.5,7,0,0
36,2025-04-19,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",4.0,0,31,2,7.75,7,0,0
42,2025-04-24,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,30,1,7.5,4,1,0
47,2025-04-28,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",4.0,0,39,0,9.75,5,1,0
53,2025-05-04,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,35,0,8.75,4,1,0
59,2025-05-18,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",3.0,0,33,0,11.0,4,0,0
62,2025-05-20,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",4.0,0,27,1,6.75,10,2,0
