innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,47,4,30,9.4,7,9
1,Sunrisers Hyderabad,middle,60,2,54,6.67,6,18
1,Sunrisers Hyderabad,powerplay,45,2,36,7.5,8,18
2,Gujarat Titans,death,67,1,35,11.49,12,8
2,Gujarat Titans,middle,58,0,35,9.94,8,8
2,Gujarat Titans,powerplay,28,2,30,5.6,3,12
