innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,Abhishek Sharma,1,1,TM Head,8,5,9,6
1,Sunrisers Hyderabad,2,Abhishek Sharma,17,15,Ishan Kishan,12,7,29,22
1,Sunrisers Hyderabad,3,Nithish Kumar Reddy,5,9,Ishan Kishan,5,7,12,16
1,Sunrisers Hyderabad,4,H Klaasen,27,19,Nithish Kumar Reddy,23,20,50,39
1,Sunrisers Hyderabad,5,Aniket Verma,2,3,Nithish Kumar Reddy,3,5,5,8
1,Sunrisers Hyderabad,6,PHKD Mendis,1,5,Aniket Verma,12,6,15,11
1,Sunrisers Hyderabad,7,Aniket Verma,4,5,PJ Cummins,11,5,15,10
1,Sunrisers Hyderabad,8,Simarjeet Singh,0,2,PJ Cummins,0,0,0,2
1,Sunrisers Hyderabad,9,PJ Cummins,11,4,Mohammed Shami,6,2,17,6
2,Gujarat Titans,1,B Sai Sudharsan,5,9,Shubman Gill,9,8,15,17
2,Gujarat Titans,2,JC Buttler,0,3,Shubman Gill,1,3,1,6
2,Gujarat Titans,3,Washington Sundar,49,29,Shubman Gill,41,27,90,56
2,Gujarat Titans,4,SE Rutherford,35,16,Shubman Gill,10,5,47,21
