match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2009-04-19,Delhi Daredevils,Newlands,8,11,1,0,72.73,c DP Nannes b DL Vettori,4
6,2009-04-21,Kolkata Knight Riders,Kingsmead,26,24,2,0,108.33,"run out (A Chopra, BB McCullum)",4
11,2009-04-24,Royal Challengers Bangalore,Kingsmead,26,18,2,1,144.44,c Pankaj Singh b A Kumble,3
15,2009-04-26,Rajasthan Royals,Newlands,60,51,7,1,117.65,run out (M Rawat),3
20,2009-04-29,Mumbai Indians,Kingsmead,45,44,2,1,102.27,not out,3
24,2009-05-01,Royal Challengers Bangalore,Kingsmead,17,23,2,0,73.91,b A Kumble,4
27,2009-05-03,Kolkata Knight Riders,St George's Park,0,2,0,0,0.0,c MN van Wyk b I Sharma,2
30,2009-05-05,Rajasthan Royals,Kingsmead,11,15,2,0,73.33,st NV Ojha b YK Pathan,2
36,2009-05-09,Deccan Chargers,De Beers Diamond Oval,25,18,1,1,138.89,b Shoaib Ahmed,3
42,2009-05-12,Mumbai Indians,SuperSport Park,8,19,0,0,42.11,b Harbhajan Singh,4
46,2009-05-15,Delhi Daredevils,OUTsurance Oval,43,47,6,0,91.49,not out,5
49,2009-05-17,Deccan Chargers,New Wanderers Stadium,56,43,4,1,130.23,c RJ Harris b RP Singh,5
54,2009-05-20,Chennai Super Kings,Kingsmead,7,9,0,0,77.78,c & b R Ashwin,5
