match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2025-03-25,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",3.0,0,34,0,11.33,3,1,0
13,2025-04-01,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,36,1,9.0,8,0,0
18,2025-04-05,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",3.0,0,32,0,10.67,2,1,0
22,2025-04-08,Chennai Super Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",1.0,0,9,0,9.0,0,0,0
27,2025-04-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,56,1,14.0,3,1,0
31,2025-04-15,Kolkata Knight Riders,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,28,4,7.0,14,1,0
34,2025-04-18,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",3.0,0,11,2,3.67,7,0,0
37,2025-04-20,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,36,1,9.0,5,0,0
49,2025-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,32,4,10.67,5,1,0
54,2025-05-04,Lucknow Super Giants,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4.0,0,50,1,12.5,7,2,0
59,2025-05-18,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,30,0,7.5,8,0,0
73,2025-06-01,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",4.0,0,39,1,9.75,7,0,0
74,2025-06-03,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",4.0,0,37,1,9.25,3,0,0
