innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Titans,death,70,3,30,14.0,10,5
1,Gujarat Titans,middle,97,1,54,10.78,12,16
1,Gujarat Titans,powerplay,62,0,36,10.33,9,10
2,Chennai Super Kings,middle,82,6,46,10.7,12,17
2,Chennai Super Kings,powerplay,58,4,36,9.67,9,16
