innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,A Kamboj,4.0,0,56,1,14.0,3,1,0
1,Chennai Super Kings,Gurjapneet Singh,4.0,0,31,0,7.75,7,4,0
1,Chennai Super Kings,Mukesh Choudhary,4.0,0,36,1,9.0,9,0,0
1,Chennai Super Kings,Noor Ahmad,3.0,0,41,0,13.67,4,1,0
1,Chennai Super Kings,S Dube,1.0,0,15,0,15.0,1,0,0
1,Chennai Super Kings,SH Johnson,4.0,0,47,1,11.75,7,2,1
2,Gujarat Titans,Arshad Khan,2.0,0,24,0,12.0,4,2,0
2,Gujarat Titans,JO Holder,2.0,0,27,0,13.5,2,0,0
2,Gujarat Titans,K Rabada,3.4,1,32,3,8.73,10,1,0
2,Gujarat Titans,M Prasidh Krishna,1.0,0,13,0,13.0,1,0,0
2,Gujarat Titans,Mohammed Siraj,3.0,0,26,3,8.67,10,0,0
2,Gujarat Titans,Rashid Khan,2.0,0,18,3,9.0,6,1,0
