innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,19,6,Chennai Super Kings,JC Buttler,A Kamboj,Nitin Menon,wicket,struck down,False
2,3,3,Gujarat Titans,Urvil Patel,Mohammed Siraj,Nitin Menon,wicket,struck down,False
2,14,4,Gujarat Titans,SH Johnson,K Rabada,KM Gandhi,wicket,upheld,False
