innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Titans,B Sai Sudharsan,84,53,7,4,158.49,c MW Short b A Kamboj,1
1,Gujarat Titans,Shubman Gill,64,37,7,3,172.97,c S Dube b SH Johnson,2
1,Gujarat Titans,JC Buttler,57,27,5,4,211.11,not out,3
1,Gujarat Titans,R Tewatia,0,1,0,0,0.0,run out (RD Gaikwad),4
1,Gujarat Titans,Washington Sundar,7,3,0,1,233.33,c Urvil Patel b Mukesh Choudhary,5
2,Chennai Super Kings,SV Samson,0,1,0,0,0.0,c JC Buttler b Mohammed Siraj,1
2,Chennai Super Kings,MW Short,24,14,3,1,171.43,c M Prasidh Krishna b K Rabada,2
2,Chennai Super Kings,RD Gaikwad,16,7,1,2,228.57,b Mohammed Siraj,3
2,Chennai Super Kings,Urvil Patel,0,2,0,0,0.0,c M Prasidh Krishna b Mohammed Siraj,4
2,Chennai Super Kings,Kartik Sharma,19,15,3,0,126.67,run out (Shubman Gill),5
2,Chennai Super Kings,D Brevis,8,10,0,0,80.0,c JO Holder b Rashid Khan,6
2,Chennai Super Kings,S Dube,47,17,4,4,276.47,c Shubman Gill b Rashid Khan,7
2,Chennai Super Kings,A Kamboj,19,8,1,2,237.5,c JO Holder b Rashid Khan,8
2,Chennai Super Kings,Noor Ahmad,1,5,0,0,20.0,c & b K Rabada,9
2,Chennai Super Kings,Mukesh Choudhary,2,2,0,0,100.0,not out,10
2,Chennai Super Kings,SH Johnson,0,1,0,0,0.0,c JC Buttler b K Rabada,11
