match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2026-03-28,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bengaluru",16,10,1,1,160.0,not out,6
11,2026-04-05,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",70,25,3,8,280.0,not out,5
16,2026-04-10,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",13,9,2,0,144.44,c SO Hetmyer b Brijesh Sharma,7
20,2026-04-12,Mumbai Indians,"Wankhede Stadium, Mumbai",34,16,2,3,212.5,not out,4
23,2026-04-15,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",14,8,1,1,175.0,not out,6
26,2026-04-18,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",26,17,3,1,152.94,c T Natarajan b AR Patel,5
34,2026-04-24,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",10,9,0,1,111.11,not out,6
42,2026-04-30,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",9,6,0,1,150.0,c JO Holder b Rashid Khan,6
50,2026-05-07,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",40,17,4,3,235.29,c DS Rathi b Shahbaz Ahmed,6
54,2026-05-10,Mumbai Indians,"Shaheed Veer Narayan Singh International Stadium, Raipur",0,1,0,0,0.0,c RD Rickelton b C Bosch,7
57,2026-05-13,Kolkata Knight Riders,"Shaheed Veer Narayan Singh International Stadium, Raipur",2,3,0,0,66.67,c MK Pandey b Kartik Tyagi,5
61,2026-05-17,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",28,12,2,2,233.33,c Harpreet Brar b Arshdeep Singh,5
67,2026-05-22,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",15,7,1,1,214.29,not out,6
