innings,team,wicket_number,player_out,score,over
1,Lucknow Super Giants,1,MR Marsh,76,7.6
1,Lucknow Super Giants,2,N Pooran,91,9.5
1,Lucknow Super Giants,3,RR Pant,107,11.4
1,Lucknow Super Giants,4,A Badoni,158,16.5
1,Lucknow Super Giants,5,AK Markram,173,18.5
1,Lucknow Super Giants,6,Abdul Samad,182,19.3
1,Lucknow Super Giants,7,DA Miller,200,20.4
1,Lucknow Super Giants,8,Akash Deep,200,20.5
2,Mumbai Indians,1,WG Jacks,11,2.4
2,Mumbai Indians,2,RD Rickelton,17,3.2
2,Mumbai Indians,3,Naman Dhir,86,9.1
2,Mumbai Indians,4,SA Yadav,152,17.1
2,Mumbai Indians,5,Tilak Varma,180,19.5
