innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Lucknow Super Giants,death,56,5,30,11.2,8,7
1,Lucknow Super Giants,middle,78,3,54,8.67,9,19
1,Lucknow Super Giants,powerplay,69,0,36,11.5,12,12
2,Mumbai Indians,death,48,2,30,9.6,5,5
2,Mumbai Indians,middle,79,1,54,8.78,11,15
2,Mumbai Indians,powerplay,64,2,36,10.67,8,9
