innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Mumbai Indians,1,1,WG Jacks,Mukesh Choudhary,RD Rickelton,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,2,WG Jacks,Mukesh Choudhary,RD Rickelton,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,3,WG Jacks,Mukesh Choudhary,RD Rickelton,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,4,RD Rickelton,Mukesh Choudhary,WG Jacks,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,5,RD Rickelton,Mukesh Choudhary,WG Jacks,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,6,RD Rickelton,Mukesh Choudhary,WG Jacks,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,1,WG Jacks,A Kamboj,RD Rickelton,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,2,WG Jacks,A Kamboj,RD Rickelton,0,0,0,False,False,,0,0,0,0,0,True,caught,WG Jacks,RS Ghosh,powerplay
1,Mumbai Indians,2,3,Naman Dhir,A Kamboj,RD Rickelton,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,4,Naman Dhir,A Kamboj,RD Rickelton,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,5,Naman Dhir,A Kamboj,RD Rickelton,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,6,Naman Dhir,A Kamboj,RD Rickelton,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,1,RD Rickelton,Mukesh Choudhary,Naman Dhir,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,2,RD Rickelton,Mukesh Choudhary,Naman Dhir,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,3,RD Rickelton,Mukesh Choudhary,Naman Dhir,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,4,RD Rickelton,Mukesh Choudhary,Naman Dhir,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,5,RD Rickelton,Mukesh Choudhary,Naman Dhir,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
