match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
48,2012-05-05,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,18,2,4.5,13,4,0
52,2012-05-08,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,13,3,3.25,14,0,0
56,2012-05-10,Chennai Super Kings,Sawai Mansingh Stadium,3.1,0,20,0,6.32,14,4,1
60,2012-05-13,Pune Warriors,Sawai Mansingh Stadium,4.0,0,25,1,6.25,9,0,1
68,2012-05-18,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",3.4,0,35,0,9.55,10,4,0
72,2012-05-20,Mumbai Indians,Sawai Mansingh Stadium,4.0,0,40,0,10.0,5,6,0
