match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
7,2008-04-22,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,19,2,4.75,16,0,0
13,2008-04-27,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,39,2,9.75,10,0,1
17,2008-04-30,Royal Challengers Bangalore,Feroz Shah Kotla,4.0,0,42,0,10.5,5,0,0
20,2008-05-02,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,34,1,8.5,7,1,0
23,2008-05-04,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,46,1,11.5,9,3,0
28,2008-05-08,Chennai Super Kings,Feroz Shah Kotla,4.0,0,33,1,8.25,5,0,0
37,2008-05-15,Deccan Chargers,Feroz Shah Kotla,4.0,0,51,0,12.75,3,2,0
57,2008-05-30,Rajasthan Royals,Wankhede Stadium,4.0,0,32,1,8.0,9,0,0
