innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,LMP Simmons,1,5,CM Gautam,8,9,12,14
1,Mumbai Indians,2,AT Rayudu,9,9,LMP Simmons,11,9,23,17
1,Mumbai Indians,3,RG Sharma,11,22,AT Rayudu,24,18,35,40
1,Mumbai Indians,4,CJ Anderson,18,12,RG Sharma,26,13,45,25
1,Mumbai Indians,5,RG Sharma,14,10,KA Pollard,9,10,23,20
1,Mumbai Indians,6,AP Tare,2,3,KA Pollard,1,1,3,4
2,Kolkata Knight Riders,1,RV Uthappa,33,26,G Gambhir,14,18,50,44
2,Kolkata Knight Riders,2,MK Pandey,14,21,RV Uthappa,31,20,46,41
2,Kolkata Knight Riders,3,YK Pathan,4,5,RV Uthappa,16,6,20,11
2,Kolkata Knight Riders,4,YK Pathan,12,7,Shakib Al Hasan,9,8,22,15
2,Kolkata Knight Riders,5,YK Pathan,4,1,RN ten Doeschate,0,0,4,1
