innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,42,2,30,8.4,4,8
1,Mumbai Indians,middle,62,1,54,6.89,7,21
1,Mumbai Indians,powerplay,37,2,36,6.17,4,22
2,Kolkata Knight Riders,death,57,3,39,8.77,7,12
2,Kolkata Knight Riders,middle,44,1,39,6.77,4,12
2,Kolkata Knight Riders,powerplay,41,0,34,7.24,6,16
