innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,79,1,30,15.8,11,7
1,Delhi Daredevils,middle,83,3,54,9.22,10,17
1,Delhi Daredevils,powerplay,57,0,36,9.5,10,14
2,Kolkata Knight Riders,death,24,4,30,4.8,3,17
2,Kolkata Knight Riders,middle,89,1,54,9.89,11,15
2,Kolkata Knight Riders,powerplay,51,4,36,8.5,7,14
