innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,3.0,0,28,1,9.33,6,1,0
1,Kolkata Knight Riders,Kuldeep Yadav,2.0,0,22,0,11.0,2,0,0
1,Kolkata Knight Riders,MG Johnson,4.0,0,42,0,10.5,9,0,0
1,Kolkata Knight Riders,PP Chawla,4.0,0,33,1,8.25,10,0,0
1,Kolkata Knight Riders,SP Narine,3.0,0,35,0,11.67,3,0,0
1,Kolkata Knight Riders,Shivam Mavi,4.0,0,58,1,14.5,8,1,1
2,Delhi Daredevils,A Mishra,4.0,0,23,2,5.75,9,0,0
2,Delhi Daredevils,Avesh Khan,4.0,0,29,2,7.25,12,1,0
2,Delhi Daredevils,GJ Maxwell,2.0,0,22,2,11.0,3,0,0
2,Delhi Daredevils,LE Plunkett,4.0,0,24,0,6.0,9,0,0
2,Delhi Daredevils,R Tewatia,1.0,0,11,0,11.0,3,0,0
2,Delhi Daredevils,TA Boult,4.0,0,44,2,11.0,9,2,0
2,Delhi Daredevils,V Shankar,1.0,0,10,0,10.0,1,0,0
