innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,C Munro,59,7.6
1,Delhi Daredevils,2,PP Shaw,127,14.6
1,Delhi Daredevils,3,RR Pant,129,15.2
1,Delhi Daredevils,4,GJ Maxwell,202,20.3
2,Kolkata Knight Riders,1,CA Lynn,19,2.5
2,Kolkata Knight Riders,2,RV Uthappa,20,3.1
2,Kolkata Knight Riders,3,SP Narine,33,3.6
2,Kolkata Knight Riders,4,N Rana,46,6.1
2,Kolkata Knight Riders,5,KD Karthik,77,10.3
2,Kolkata Knight Riders,6,Shubman Gill,141,16.3
2,Kolkata Knight Riders,7,Shivam Mavi,141,16.6
2,Kolkata Knight Riders,8,AD Russell,144,18.5
2,Kolkata Knight Riders,9,PP Chawla,146,19.2
