match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2008-04-19,Delhi Daredevils,Feroz Shah Kotla,4.0,0,31,1,7.75,9,1,0
6,2008-04-21,Kings XI Punjab,Sawai Mansingh Stadium,4.0,0,39,0,9.75,12,0,1
9,2008-04-24,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,32,1,8.0,13,2,0
12,2008-04-26,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,20,2,5.0,15,0,1
18,2008-05-01,Kolkata Knight Riders,Sawai Mansingh Stadium,3.1,1,22,2,6.95,10,2,0
24,2008-05-04,Chennai Super Kings,Sawai Mansingh Stadium,4.0,0,19,1,4.75,17,2,0
27,2008-05-07,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,26,2,6.5,10,1,0
30,2008-05-09,Deccan Chargers,Sawai Mansingh Stadium,3.0,0,22,1,7.33,7,0,1
33,2008-05-11,Delhi Daredevils,Sawai Mansingh Stadium,4.0,0,21,2,5.25,11,0,0
39,2008-05-17,Royal Challengers Bangalore,Sawai Mansingh Stadium,2.0,0,6,0,3.0,7,1,0
44,2008-05-20,Kolkata Knight Riders,Eden Gardens,4.0,0,36,0,9.0,7,1,0
53,2008-05-26,Mumbai Indians,Sawai Mansingh Stadium,3.0,0,30,0,10.0,9,1,1
56,2008-05-28,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,40,1,10.0,10,1,0
57,2008-05-30,Delhi Daredevils,Wankhede Stadium,3.0,0,10,3,3.33,12,1,0
59,2008-06-01,Chennai Super Kings,Dr DY Patil Sports Academy,4.0,0,29,1,7.25,9,1,1
