match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2008-04-19,Delhi Daredevils,Feroz Shah Kotla,21,15,4,0,140.0,run out (),3
6,2008-04-21,Kings XI Punjab,Sawai Mansingh Stadium,76,49,5,5,155.1,not out,4
9,2008-04-24,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4,6,0,0,66.67,b Shahid Afridi,4
12,2008-04-26,Royal Challengers Bangalore,M Chinnaswamy Stadium,61,41,8,2,148.78,not out,4
18,2008-05-01,Kolkata Knight Riders,Sawai Mansingh Stadium,0,1,0,0,0.0,lbw b Umar Gul,5
24,2008-05-04,Chennai Super Kings,Sawai Mansingh Stadium,14,8,1,1,175.0,not out,4
27,2008-05-07,Mumbai Indians,Dr DY Patil Sports Academy,32,20,4,1,160.0,b DJ Bravo,4
30,2008-05-09,Deccan Chargers,Sawai Mansingh Stadium,5,2,1,0,250.0,not out,4
33,2008-05-11,Delhi Daredevils,Sawai Mansingh Stadium,74,40,5,5,185.0,run out (KD Karthik),4
39,2008-05-17,Royal Challengers Bangalore,Sawai Mansingh Stadium,46,28,6,0,164.29,not out,3
44,2008-05-20,Kolkata Knight Riders,Eden Gardens,19,15,2,1,126.67,b SC Ganguly,5
53,2008-05-26,Mumbai Indians,Sawai Mansingh Stadium,18,19,3,0,94.74,c SR Tendulkar b RR Raje,4
56,2008-05-28,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",22,19,1,1,115.79,c IK Pathan b PP Chawla,4
57,2008-05-30,Delhi Daredevils,Wankhede Stadium,52,29,4,3,179.31,st KD Karthik b A Mishra,4
59,2008-06-01,Chennai Super Kings,Dr DY Patil Sports Academy,28,19,3,0,147.37,b M Muralitharan,4
