match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2018-04-07,Mumbai Indians,Wankhede Stadium,4.0,0,25,0,6.25,8,0,0
5,2018-04-10,Kolkata Knight Riders,MA Chidambaram Stadium,3.0,0,50,0,16.67,3,0,0
12,2018-04-15,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,37,1,9.25,4,0,0
17,2018-04-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,2.0,0,16,2,8.0,2,2,0
20,2018-04-22,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,3.0,0,37,1,12.33,5,0,0
24,2018-04-25,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,1,33,2,8.25,12,1,0
27,2018-04-28,Mumbai Indians,Maharashtra Cricket Association Stadium,3.0,0,21,1,7.0,4,1,0
30,2018-04-30,Delhi Daredevils,Maharashtra Cricket Association Stadium,3.0,0,43,0,14.33,3,1,0
33,2018-05-03,Kolkata Knight Riders,Eden Gardens,1.4,0,22,0,13.2,2,2,0
35,2018-05-05,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,2.0,0,17,0,8.5,3,0,0
43,2018-05-11,Rajasthan Royals,Sawai Mansingh Stadium,3.5,0,31,1,8.09,10,0,0
46,2018-05-13,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,4.0,0,39,1,9.75,6,2,0
52,2018-05-18,Delhi Daredevils,Arun Jaitley Stadium,4.0,0,52,0,13.0,3,2,0
56,2018-05-20,Kings XI Punjab,Maharashtra Cricket Association Stadium,4.0,0,39,2,9.75,6,0,0
57,2018-05-22,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,25,2,6.25,9,4,0
60,2018-05-27,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,46,1,11.5,5,2,0
