match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2012-04-04,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",4.0,0,20,0,5.0,10,0,0
6,2012-04-07,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3.0,0,12,0,4.0,10,0,0
11,2012-04-10,Delhi Daredevils,Feroz Shah Kotla,3.2,0,21,1,6.3,5,0,0
13,2012-04-12,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,46,0,11.5,6,0,0
16,2012-04-14,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,19,0,4.75,6,0,0
24,2012-04-19,Pune Warriors,"MA Chidambaram Stadium, Chepauk",4.0,0,35,1,8.75,8,1,1
26,2012-04-21,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4.0,0,19,1,4.75,13,0,0
37,2012-04-28,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",4.0,0,25,0,6.25,8,1,0
41,2012-04-30,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",3.4,0,22,2,6.0,9,1,0
46,2012-05-04,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",3.0,0,19,0,6.33,9,1,0
49,2012-05-06,Mumbai Indians,Wankhede Stadium,4.0,0,28,1,7.0,5,1,0
56,2012-05-10,Rajasthan Royals,Sawai Mansingh Stadium,2.0,0,13,1,6.5,5,0,0
59,2012-05-12,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",4.0,0,17,1,4.25,9,0,0
63,2012-05-14,Kolkata Knight Riders,Eden Gardens,4.0,0,26,1,6.5,5,0,0
66,2012-05-17,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,27,0,6.75,10,0,0
74,2012-05-23,Mumbai Indians,M Chinnaswamy Stadium,3.0,0,18,1,6.0,5,0,0
75,2012-05-25,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",3.5,1,23,3,6.0,12,1,0
76,2012-05-27,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4.0,0,41,1,10.25,6,0,0
