match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2012-04-07,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,36,1,9.0,8,1,0
10,2012-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,4.0,0,31,2,7.75,12,0,0
13,2012-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,32,1,8.0,7,1,0
18,2012-04-15,Rajasthan Royals,M Chinnaswamy Stadium,4.0,1,15,1,3.75,17,0,0
21,2012-04-17,Pune Warriors,M Chinnaswamy Stadium,4.0,0,34,0,8.5,4,1,0
25,2012-04-20,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,25,2,6.25,10,0,0
30,2012-04-23,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,30,1,7.5,8,2,0
38,2012-04-28,Kolkata Knight Riders,Eden Gardens,4.0,0,48,1,12.0,8,1,0
44,2012-05-02,Kings XI Punjab,M Chinnaswamy Stadium,4.0,0,31,0,7.75,11,1,0
50,2012-05-06,Deccan Chargers,M Chinnaswamy Stadium,4.0,0,32,0,8.0,10,1,0
54,2012-05-09,Mumbai Indians,Wankhede Stadium,4.0,0,16,0,4.0,14,0,0
57,2012-05-11,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,21,2,5.25,11,0,0
62,2012-05-14,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,34,1,8.5,9,2,0
67,2012-05-17,Delhi Daredevils,Feroz Shah Kotla,4.0,0,38,3,9.5,8,0,0
71,2012-05-20,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,30,2,7.5,9,0,0
