innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,50,2,30,10.0,7,7
1,Rajasthan Royals,middle,80,2,54,8.89,8,13
1,Rajasthan Royals,powerplay,53,1,36,8.83,9,15
2,Kings XI Punjab,death,39,7,41,5.71,3,17
2,Kings XI Punjab,middle,44,2,40,6.6,2,11
2,Kings XI Punjab,powerplay,69,1,34,12.18,12,10
