innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,RD Gaikwad,57,31,3,4,183.87,c MA Wood b Ravi Bishnoi,1
1,Chennai Super Kings,DP Conway,47,29,5,2,162.07,c KH Pandya b MA Wood,2
1,Chennai Super Kings,S Dube,27,16,1,3,168.75,c MA Wood b Ravi Bishnoi,3
1,Chennai Super Kings,MM Ali,19,13,3,0,146.15,st N Pooran b Ravi Bishnoi,4
1,Chennai Super Kings,BA Stokes,8,8,1,0,100.0,c Yash Thakur b Avesh Khan,5
1,Chennai Super Kings,AT Rayudu,27,14,2,2,192.86,not out,6
1,Chennai Super Kings,RA Jadeja,3,6,0,0,50.0,c Ravi Bishnoi b MA Wood,7
1,Chennai Super Kings,MS Dhoni,12,3,0,2,400.0,c Ravi Bishnoi b MA Wood,8
1,Chennai Super Kings,MJ Santner,1,1,0,0,100.0,not out,9
2,Lucknow Super Giants,KL Rahul,20,18,2,0,111.11,c RD Gaikwad b MM Ali,1
2,Lucknow Super Giants,KR Mayers,53,22,8,2,240.91,c DP Conway b MM Ali,2
2,Lucknow Super Giants,DJ Hooda,2,6,0,0,33.33,c BA Stokes b MJ Santner,3
2,Lucknow Super Giants,KH Pandya,9,9,0,1,100.0,c RA Jadeja b MM Ali,4
2,Lucknow Super Giants,MP Stoinis,21,18,0,1,116.67,b MM Ali,5
2,Lucknow Super Giants,N Pooran,32,18,2,3,177.78,c BA Stokes b TU Deshpande,6
2,Lucknow Super Giants,A Badoni,23,18,0,0,127.78,c MS Dhoni b TU Deshpande,7
2,Lucknow Super Giants,K Gowtham,17,11,0,1,154.55,not out,8
2,Lucknow Super Giants,MA Wood,10,3,1,1,333.33,not out,9
