innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Chennai Super Kings,death,52,4,30,10.4,7,7
1,Chennai Super Kings,middle,86,3,54,9.56,11,17
1,Chennai Super Kings,powerplay,79,0,36,13.17,10,8
2,Lucknow Super Giants,death,55,2,30,11.0,3,7
2,Lucknow Super Giants,middle,70,4,54,7.78,7,19
2,Lucknow Super Giants,powerplay,80,1,36,13.33,12,11
