match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2019-03-24,Sunrisers Hyderabad,Eden Gardens,4.0,0,31,0,7.75,7,2,1
6,2019-03-27,Kings XI Punjab,Eden Gardens,4.0,0,42,0,10.5,10,1,0
10,2019-03-30,Delhi Capitals,Arun Jaitley Stadium,4.0,0,33,0,8.25,8,1,0
17,2019-04-05,Royal Challengers Bangalore,M.Chinnaswamy Stadium,3.0,0,41,0,13.67,5,1,0
21,2019-04-07,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,35,1,8.75,9,1,2
23,2019-04-09,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,23,0,5.75,12,0,1
26,2019-04-12,Delhi Capitals,Eden Gardens,3.0,0,25,1,8.33,9,0,0
29,2019-04-14,Chennai Super Kings,Eden Gardens,4.0,0,30,0,7.5,11,1,0
35,2019-04-19,Royal Challengers Bangalore,Eden Gardens,4.0,0,52,0,13.0,4,0,0
43,2019-04-25,Rajasthan Royals,Eden Gardens,3.2,0,43,1,12.9,5,1,0
56,2019-05-05,Mumbai Indians,Wankhede Stadium,3.0,0,22,1,7.33,8,0,0
