innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,DA Warner,21,20,2,1,105.0,c HC Brook b Washington Sundar,1
1,Delhi Capitals,PD Salt,0,1,0,0,0.0,c H Klaasen b B Kumar,2
1,Delhi Capitals,MR Marsh,25,15,5,0,166.67,lbw b T Natarajan,3
1,Delhi Capitals,SN Khan,10,9,0,1,111.11,c B Kumar b Washington Sundar,4
1,Delhi Capitals,MK Pandey,34,27,2,0,125.93,"run out (H Klaasen, Washington Sundar)",5
1,Delhi Capitals,Aman Hakim Khan,4,2,1,0,200.0,c Abhishek Sharma b Washington Sundar,6
1,Delhi Capitals,AR Patel,34,34,4,0,100.0,b B Kumar,7
1,Delhi Capitals,RV Patel,5,6,0,0,83.33,run out (H Klaasen),8
1,Delhi Capitals,A Nortje,2,2,0,0,100.0,"run out (H Klaasen, Umran Malik)",9
1,Delhi Capitals,Kuldeep Yadav,4,3,1,0,133.33,not out,10
1,Delhi Capitals,I Sharma,1,1,0,0,100.0,not out,11
2,Sunrisers Hyderabad,HC Brook,7,14,0,0,50.0,b A Nortje,1
2,Sunrisers Hyderabad,MA Agarwal,49,39,7,0,125.64,c Aman Hakim Khan b AR Patel,2
2,Sunrisers Hyderabad,RA Tripathi,15,21,0,0,71.43,c PD Salt b I Sharma,3
2,Sunrisers Hyderabad,Abhishek Sharma,5,5,0,0,100.0,c & b Kuldeep Yadav,4
2,Sunrisers Hyderabad,AK Markram,3,5,0,0,60.0,b AR Patel,5
2,Sunrisers Hyderabad,H Klaasen,31,19,3,1,163.16,c Aman Hakim Khan b A Nortje,6
2,Sunrisers Hyderabad,Washington Sundar,24,15,3,0,160.0,not out,7
2,Sunrisers Hyderabad,M Jansen,2,3,0,0,66.67,not out,8
