match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2024-03-23,Delhi Capitals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,36,1,9.0,10,1,0
6,2024-03-25,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,23,2,5.75,11,1,0
11,2024-03-30,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,38,1,9.5,9,0,0
17,2024-04-04,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,44,2,11.0,6,1,0
23,2024-04-09,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,32,1,8.0,12,1,0
27,2024-04-13,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,18,2,4.5,14,0,0
33,2024-04-18,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,42,1,10.5,6,0,0
37,2024-04-21,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,40,0,10.0,8,0,0
42,2024-04-26,Kolkata Knight Riders,"Eden Gardens, Kolkata",3.0,0,52,0,17.33,2,4,0
49,2024-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,23,1,5.75,8,1,0
53,2024-05-05,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",3.0,0,24,0,8.0,7,1,0
