innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,MEK Hussey,5,4,M Vijay,1,2,6,6
1,Chennai Super Kings,2,M Vijay,21,17,SK Raina,14,10,35,27
1,Chennai Super Kings,3,M Vijay,13,14,S Badrinath,14,15,27,29
1,Chennai Super Kings,4,MS Dhoni,51,29,S Badrinath,41,28,96,56
1,Chennai Super Kings,5,MS Dhoni,12,2,WP Saha,0,0,12,2
2,Delhi Daredevils,1,NV Ojha,25,14,DA Warner,4,3,30,17
2,Delhi Daredevils,2,DA Warner,12,14,CA Ingram,7,12,24,26
2,Delhi Daredevils,3,IK Pathan,4,7,DA Warner,5,8,10,15
2,Delhi Daredevils,4,Y Venugopal Rao,30,20,IK Pathan,6,13,43,33
2,Delhi Daredevils,5,JR Hopes,8,6,IK Pathan,12,6,20,12
2,Delhi Daredevils,6,IK Pathan,15,6,AB McDonald,8,7,23,13
2,Delhi Daredevils,7,Y Nagar,1,2,IK Pathan,7,2,8,4
