innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,AK Markram,1.0,0,15,0,15.0,0,1,0
1,Lucknow Super Giants,Akash Deep,3.0,0,33,0,11.0,4,1,0
1,Lucknow Super Giants,Avesh Khan,4.0,0,32,1,8.0,6,0,0
1,Lucknow Super Giants,DS Rathi,4.0,0,30,1,7.5,5,0,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,36,2,9.0,6,4,0
1,Lucknow Super Giants,SN Thakur,4.0,0,34,2,8.5,9,3,0
2,Gujarat Titans,Arshad Khan,2.0,0,11,0,5.5,7,0,0
2,Gujarat Titans,M Prasidh Krishna,4.0,0,26,2,6.5,11,1,0
2,Gujarat Titans,Mohammed Siraj,4.0,0,50,0,12.5,5,1,0
2,Gujarat Titans,R Sai Kishore,1.3,0,35,0,23.33,0,0,0
2,Gujarat Titans,Rashid Khan,4.0,0,35,1,8.75,7,1,0
2,Gujarat Titans,Washington Sundar,4.0,0,28,1,7.0,9,0,0
