match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2022-03-28,Gujarat Titans,"Wankhede Stadium, Mumbai",21,13,3,0,161.54,not out,7
12,2022-04-04,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",6,3,1,0,200.0,b T Natarajan,7
15,2022-04-07,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",19,14,0,1,135.71,not out,5
20,2022-04-10,Rajasthan Royals,"Wankhede Stadium, Mumbai",22,15,2,0,146.67,b YS Chahal,7
26,2022-04-16,Mumbai Indians,"Brabourne Stadium, Mumbai",1,1,0,0,100.0,not out,6
31,2022-04-19,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",42,28,5,2,150.0,c Shahbaz Ahmed b GJ Maxwell,4
37,2022-04-24,Mumbai Indians,"Wankhede Stadium, Mumbai",1,2,0,0,50.0,c HR Shokeen b KA Pollard,5
42,2022-04-29,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",7,7,1,0,100.0,c S Dhawan b K Rabada,4
45,2022-05-01,Delhi Capitals,"Wankhede Stadium, Mumbai",9,6,0,0,150.0,not out,5
53,2022-05-07,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",25,27,2,0,92.59,c AJ Finch b AD Russell,4
57,2022-05-10,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",5,5,1,0,100.0,st WP Saha b Rashid Khan,5
63,2022-05-15,Rajasthan Royals,"Brabourne Stadium, Mumbai",25,23,1,1,108.7,c R Parag b R Ashwin,5
72,2022-05-25,Royal Challengers Bangalore,"Eden Gardens, Kolkata",0,1,0,0,0.0,c & b JR Hazlewood,7
