match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2022-03-28,Gujarat Titans,"Wankhede Stadium, Mumbai",4.0,0,17,1,4.25,11,0,0
7,2022-03-31,Chennai Super Kings,"Brabourne Stadium, Mumbai",3.0,0,36,0,12.0,2,1,0
12,2022-04-04,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",4.0,0,27,2,6.75,8,0,0
15,2022-04-07,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",2.0,0,12,0,6.0,2,0,0
26,2022-04-16,Mumbai Indians,"Brabourne Stadium, Mumbai",2.0,0,16,0,8.0,1,0,0
31,2022-04-19,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",4.0,0,29,1,7.25,6,0,0
37,2022-04-24,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,19,3,4.75,10,1,0
42,2022-04-29,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",4.0,1,11,2,2.75,14,1,0
45,2022-05-01,Delhi Capitals,"Wankhede Stadium, Mumbai",1.0,0,19,0,19.0,1,0,0
57,2022-05-10,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",4.0,0,24,0,6.0,5,0,0
63,2022-05-15,Rajasthan Royals,"Brabourne Stadium, Mumbai",2.0,0,16,0,8.0,4,0,0
72,2022-05-25,Royal Challengers Bangalore,"Eden Gardens, Kolkata",4.0,0,39,1,9.75,4,1,0
