innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,SE Marsh,23,17,3,1,135.29,b M Ntini,1
1,Kings XI Punjab,JR Hopes,2,5,0,0,40.0,c PA Patel b M Ntini,2
1,Kings XI Punjab,KC Sangakkara,3,4,0,0,75.0,c PA Patel b MS Gony,3
1,Kings XI Punjab,Yuvraj Singh,4,8,0,0,50.0,c M Muralitharan b MS Gony,4
1,Kings XI Punjab,DPMD Jayawardene,8,10,1,0,80.0,c PA Patel b JA Morkel,5
1,Kings XI Punjab,IK Pathan,3,12,0,0,25.0,"run out (M Ntini, MS Gony)",6
1,Kings XI Punjab,WA Mota,25,26,2,0,96.15,c SK Raina b JA Morkel,7
1,Kings XI Punjab,PP Chawla,12,15,1,0,80.0,b M Muralitharan,8
1,Kings XI Punjab,RR Powar,28,21,4,1,133.33,not out,9
1,Kings XI Punjab,S Sreesanth,0,2,0,0,0.0,not out,10
2,Chennai Super Kings,PA Patel,51,48,8,0,106.25,not out,1
2,Chennai Super Kings,S Vidyut,6,7,1,0,85.71,c WA Mota b IK Pathan,2
2,Chennai Super Kings,SK Raina,55,34,4,4,161.76,not out,3
