match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2025-03-24,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",0,6,0,0,0.0,c F du Plessis b Kuldeep Yadav,4
7,2025-03-27,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",15,15,0,1,100.0,c Mohammed Shami b HV Patel,4
13,2025-04-01,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,5,0,0,40.0,c YS Chahal b GJ Maxwell,4
16,2025-04-04,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,6,0,0,33.33,c C Bosch b HH Pandya,4
26,2025-04-12,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",21,18,4,0,116.67,c Washington Sundar b M Prasidh Krishna,2
30,2025-04-14,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",63,49,4,4,128.57,c MS Dhoni b M Pathirana,4
36,2025-04-19,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",3,9,0,0,33.33,c Dhruv Jurel b PWH de Silva,4
40,2025-04-22,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,2,0,0,0.0,b Mukesh Kumar,7
45,2025-04-27,Mumbai Indians,"Wankhede Stadium, Mumbai",4,2,1,0,200.0,c KV Sharma b WG Jacks,4
54,2025-05-04,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",18,17,2,1,105.88,c Shashank Singh b Azmatullah Omarzai,4
61,2025-05-19,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",7,6,1,0,116.67,c & b E Malinga,3
64,2025-05-22,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",16,6,0,2,266.67,not out,4
70,2025-05-27,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",118,61,11,8,193.44,not out,3
