match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
39,2009-05-10,Delhi Daredevils,New Wanderers Stadium,1.1,0,19,0,16.29,0,0,0
53,2009-05-20,Rajasthan Royals,Kingsmead,3.0,0,15,1,5.0,4,0,0
