innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,BB McCullum,95,11.3
1,Kolkata Knight Riders,2,G Gambhir,175,19.4
1,Kolkata Knight Riders,3,JH Kallis,182,20.2
1,Kolkata Knight Riders,4,YK Pathan,190,20.6
2,Royal Challengers Bangalore,1,TM Dilshan,2,1.6
2,Royal Challengers Bangalore,2,V Kohli,34,6.2
2,Royal Challengers Bangalore,3,AB de Villiers,34,6.3
2,Royal Challengers Bangalore,4,SS Tiwary,77,13.5
2,Royal Challengers Bangalore,5,MA Agarwal,112,18.2
2,Royal Challengers Bangalore,6,CH Gayle,143,20.5
