innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,DL Vettori,4.0,0,29,1,7.25,12,0,0
1,Royal Challengers Bangalore,HV Patel,3.0,0,35,0,11.67,3,0,0
1,Royal Challengers Bangalore,KP Appanna,3.0,0,27,0,9.0,6,2,0
1,Royal Challengers Bangalore,R Vinay Kumar,4.0,0,31,2,7.75,9,1,0
1,Royal Challengers Bangalore,TM Dilshan,2.0,0,19,0,9.5,2,0,0
1,Royal Challengers Bangalore,Z Khan,4.0,0,48,1,12.0,8,1,0
2,Kolkata Knight Riders,B Lee,4.0,0,34,0,8.5,8,1,0
2,Kolkata Knight Riders,JH Kallis,4.0,0,31,2,7.75,10,1,1
2,Kolkata Knight Riders,LR Shukla,1.0,0,5,1,5.0,4,0,0
2,Kolkata Knight Riders,R Bhatia,3.0,0,41,1,13.67,5,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,11,1,2.75,13,0,0
2,Kolkata Knight Riders,YK Pathan,4.0,0,19,1,4.75,14,0,0
