match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2015-04-11,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,51,0,12.75,7,0,0
8,2015-04-13,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,20,1,5.0,7,0,0
11,2015-04-16,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3.0,0,19,1,6.33,7,0,0
13,2015-04-18,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,0,25,0,12.5,2,0,0
19,2015-04-22,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,0,5,0,5.0,2,0,0
23,2015-04-25,Mumbai Indians,Wankhede Stadium,4.0,0,30,1,7.5,5,0,0
27,2015-04-27,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,22,1,5.5,6,0,0
34,2015-05-02,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",2.0,0,19,0,9.5,1,0,0
38,2015-05-04,Kolkata Knight Riders,Eden Gardens,4.0,0,29,2,7.25,7,0,0
41,2015-05-07,Rajasthan Royals,Brabourne Stadium,3.0,0,28,1,9.33,5,0,0
45,2015-05-09,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,3.0,0,12,2,4.0,11,0,0
48,2015-05-11,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2.0,0,20,0,10.0,2,0,0
52,2015-05-15,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",1.0,0,14,0,14.0,0,0,0
56,2015-05-17,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2.5,0,38,1,13.41,3,0,0
