innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,PA Patel,25,24,V Kohli,38,23,64,47
1,Royal Challengers Bangalore,2,AB de Villiers,61,30,V Kohli,46,26,108,56
1,Royal Challengers Bangalore,3,MP Stoinis,10,8,AB de Villiers,2,2,13,10
1,Royal Challengers Bangalore,4,MP Stoinis,18,5,MM Ali,0,2,20,7
2,Kolkata Knight Riders,1,CA Lynn,11,4,SP Narine,10,8,28,11
2,Kolkata Knight Riders,2,RV Uthappa,33,25,CA Lynn,31,24,65,48
2,Kolkata Knight Riders,3,N Rana,14,7,CA Lynn,1,3,15,10
2,Kolkata Knight Riders,4,KD Karthik,8,9,N Rana,23,16,31,25
2,Kolkata Knight Riders,5,KD Karthik,11,6,AD Russell,1,2,14,8
2,Kolkata Knight Riders,6,AD Russell,47,11,Shubman Gill,3,3,53,13
