match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2025-03-25,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",6,2,0,1,300.0,run out (Arshdeep Singh),5
9,2025-03-29,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",0,0,0,0,0.0,run out (HH Pandya),6
23,2025-04-09,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",24,12,2,2,200.0,not out,6
26,2025-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,1,0,0,0.0,c AK Markram b SN Thakur,7
35,2025-04-19,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",11,3,1,1,366.67,not out,5
39,2025-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",0,2,0,0,0.0,c Ramandeep Singh b Harshit Rana,4
47,2025-04-28,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",9,4,0,1,225.0,lbw b JC Archer,5
51,2025-05-02,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",6,3,0,1,200.0,c Aniket Verma b JD Unadkat,6
56,2025-05-06,Mumbai Indians,"Wankhede Stadium, Mumbai",11,8,1,0,137.5,not out,6
64,2025-05-22,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",2,3,0,0,66.67,c Himmat Singh b W O'Rourke,6
67,2025-05-25,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",14,10,1,0,140.0,c S Dube b Noor Ahmad,6
72,2025-05-30,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",16,11,1,1,145.45,not out,6
