innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,PA Patel,1,4,0,0,25.0,c S Kaul b Sandeep Sharma,1
1,Royal Challengers Bangalore,V Kohli,12,11,2,0,109.09,b Rashid Khan,2
1,Royal Challengers Bangalore,AB de Villiers,69,39,12,1,176.92,c S Dhawan b Rashid Khan,3
1,Royal Challengers Bangalore,MM Ali,65,34,2,6,191.18,c SP Goswami b Rashid Khan,4
1,Royal Challengers Bangalore,C de Grandhomme,40,17,1,4,235.29,c Rashid Khan b S Kaul,5
1,Royal Challengers Bangalore,Mandeep Singh,4,6,0,0,66.67,c S Dhawan b S Kaul,6
1,Royal Challengers Bangalore,SN Khan,22,8,3,1,275.0,not out,7
1,Royal Challengers Bangalore,TG Southee,1,1,0,0,100.0,not out,8
2,Sunrisers Hyderabad,S Dhawan,18,15,0,2,120.0,c & b YS Chahal,1
2,Sunrisers Hyderabad,AD Hales,37,24,2,3,154.17,c AB de Villiers b MM Ali,2
2,Sunrisers Hyderabad,KS Williamson,81,42,7,5,192.86,c C de Grandhomme b Mohammed Siraj,3
2,Sunrisers Hyderabad,MK Pandey,62,38,7,2,163.16,not out,4
2,Sunrisers Hyderabad,DJ Hooda,1,1,0,0,100.0,not out,5
