innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,Basil Thampi,4.0,0,70,0,17.5,2,1,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,27,3,6.75,12,0,0
1,Sunrisers Hyderabad,S Kaul,4.0,0,44,2,11.0,6,0,0
1,Sunrisers Hyderabad,Sandeep Sharma,4.0,0,40,1,10.0,8,1,0
1,Sunrisers Hyderabad,Shakib Al Hasan,4.0,0,35,0,8.75,5,0,0
2,Royal Challengers Bangalore,C de Grandhomme,2.0,0,34,0,17.0,0,0,0
2,Royal Challengers Bangalore,MM Ali,2.0,0,21,1,10.5,2,0,0
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,43,1,10.75,7,1,0
2,Royal Challengers Bangalore,TG Southee,4.0,0,45,0,11.25,6,1,0
2,Royal Challengers Bangalore,UT Yadav,4.0,0,31,0,7.75,10,0,0
2,Royal Challengers Bangalore,YS Chahal,4.0,0,28,1,7.0,9,1,0
