match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2013-04-04,Royal Challengers Bangalore,M Chinnaswamy Stadium,18,18,1,0,100.0,b R Vinay Kumar,5
5,2013-04-06,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7,10,0,0,70.0,c DP Nannes b B Laughlin,5
10,2013-04-09,Delhi Daredevils,Wankhede Stadium,24,8,2,2,300.0,c & b A Nehra,6
23,2013-04-17,Rajasthan Royals,Sawai Mansingh Stadium,27,29,2,0,93.1,lbw b KK Cooper,6
28,2013-04-21,Delhi Daredevils,Feroz Shah Kotla,2,2,0,0,100.0,not out,6
33,2013-04-24,Kolkata Knight Riders,Eden Gardens,13,8,1,0,162.5,not out,6
37,2013-04-27,Royal Challengers Bangalore,Wankhede Stadium,0,0,0,0,0.0,run out (V Kohli),6
43,2013-05-01,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",34,27,4,0,125.93,not out,6
49,2013-05-05,Chennai Super Kings,Wankhede Stadium,10,11,1,0,90.91,b R Ashwin,6
53,2013-05-07,Kolkata Knight Riders,Wankhede Stadium,0,0,0,0,0.0,"run out (L Balaji, MS Bisla)",6
58,2013-05-11,Pune Warriors,Subrata Roy Sahara Stadium,26,23,2,1,113.04,c AD Mathews b AB Dinda,5
62,2013-05-13,Sunrisers Hyderabad,Wankhede Stadium,2,5,0,0,40.0,st PA Patel b KV Sharma,5
66,2013-05-15,Rajasthan Royals,Wankhede Stadium,7,7,0,0,100.0,c SV Samson b SR Watson,6
69,2013-05-18,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,26,22,3,0,118.18,c AC Gilchrist b P Awana,3
73,2013-05-21,Chennai Super Kings,Feroz Shah Kotla,15,14,1,0,107.14,c CH Morris b MM Sharma,6
75,2013-05-24,Rajasthan Royals,Eden Gardens,17,11,1,1,154.55,b SR Watson,6
76,2013-05-26,Chennai Super Kings,Eden Gardens,37,36,4,0,102.78,b DJ Bravo,5
