innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,23,3.2
1,Mumbai Indians,2,WG Jacks,48,6.3
1,Mumbai Indians,3,RD Rickelton,58,7.4
1,Mumbai Indians,4,Tilak Varma,113,15.5
1,Mumbai Indians,5,HH Pandya,123,17.3
2,Delhi Capitals,1,F du Plessis,12,2.4
2,Delhi Capitals,2,KL Rahul,20,3.4
2,Delhi Capitals,3,Abishek Porel,27,5.2
2,Delhi Capitals,4,V Nigam,55,8.6
2,Delhi Capitals,5,T Stubbs,65,10.2
2,Delhi Capitals,6,Sameer Rizvi,103,15.2
2,Delhi Capitals,7,Ashutosh Sharma,104,15.5
2,Delhi Capitals,8,M Tiwari,108,16.3
2,Delhi Capitals,9,Kuldeep Yadav,120,18.6
2,Delhi Capitals,10,Mustafizur Rahman,121,19.2
