innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,RD Rickelton,18,9,RG Sharma,5,5,23,14
1,Mumbai Indians,2,WG Jacks,21,13,RD Rickelton,4,6,25,19
1,Mumbai Indians,3,SA Yadav,7,4,RD Rickelton,3,3,10,7
1,Mumbai Indians,4,Tilak Varma,27,27,SA Yadav,26,22,55,49
1,Mumbai Indians,5,HH Pandya,3,6,SA Yadav,7,4,10,10
1,Mumbai Indians,6,Naman Dhir,24,8,SA Yadav,33,13,57,21
2,Delhi Capitals,1,KL Rahul,6,3,F du Plessis,6,7,12,10
2,Delhi Capitals,2,Abishek Porel,3,3,KL Rahul,5,3,8,6
2,Delhi Capitals,3,Sameer Rizvi,4,4,Abishek Porel,3,6,7,10
2,Delhi Capitals,4,V Nigam,20,11,Sameer Rizvi,7,12,28,22
2,Delhi Capitals,5,Sameer Rizvi,8,4,T Stubbs,2,4,10,8
2,Delhi Capitals,6,Ashutosh Sharma,18,15,Sameer Rizvi,20,15,38,30
2,Delhi Capitals,7,M Tiwari,1,2,Ashutosh Sharma,0,1,1,3
2,Delhi Capitals,8,PVD Chameera,2,2,M Tiwari,2,2,4,4
2,Delhi Capitals,9,Kuldeep Yadav,7,8,PVD Chameera,5,7,12,15
2,Delhi Capitals,10,PVD Chameera,1,1,Mustafizur Rahman,0,1,1,2
