match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2015-04-11,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",1.0,0,17,0,17.0,0,0,0
12,2015-04-17,Mumbai Indians,Wankhede Stadium,4.0,0,49,0,12.25,8,2,0
15,2015-04-19,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,29,1,7.25,7,0,0
20,2015-04-22,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,37,1,9.25,7,0,0
24,2015-04-25,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",4.0,0,22,3,5.5,9,0,0
28,2015-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",3.0,0,11,0,3.67,10,0,0
30,2015-04-30,Kolkata Knight Riders,Eden Gardens,2.0,0,25,0,12.5,1,0,0
37,2015-05-04,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2.0,0,11,0,5.5,5,0,0
43,2015-05-08,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",4.0,0,27,0,6.75,5,0,0
47,2015-05-10,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4.0,0,11,4,2.75,11,0,0
49,2015-05-12,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,2.4,0,16,0,6.0,6,0,0
53,2015-05-16,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,18,1,6.0,6,0,0
57,2015-05-19,Mumbai Indians,Wankhede Stadium,2.0,0,18,1,9.0,5,0,0
59,2015-05-22,Royal Challengers Bangalore,JSCA International Stadium Complex,1.0,0,13,0,13.0,1,0,0
60,2015-05-24,Mumbai Indians,Eden Gardens,2.0,0,26,0,13.0,3,0,0
