match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2015-04-09,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",17,18,1,1,94.44,st CM Gautam b A Mishra,5
4,2015-04-11,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",0,1,0,0,0.0,run out (TA Boult),5
20,2015-04-22,Royal Challengers Bangalore,M Chinnaswamy Stadium,8,8,1,0,100.0,c V Kohli b Iqbal Abdulla,5
24,2015-04-25,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",18,11,2,0,163.64,not out,5
28,2015-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",15,20,0,0,75.0,b GB Hogg,7
30,2015-04-30,Kolkata Knight Riders,Eden Gardens,24,30,1,1,80.0,c PJ Cummins b GB Hogg,7
34,2015-05-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",14,12,0,0,116.67,not out,8
37,2015-05-04,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",3,4,0,0,75.0,c V Kohli b YS Chahal,6
49,2015-05-12,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,3,4,0,0,75.0,not out,8
57,2015-05-19,Mumbai Indians,Wankhede Stadium,19,10,1,1,190.0,c J Suchith b MJ McClenaghan,7
60,2015-05-24,Mumbai Indians,Eden Gardens,11,8,1,0,137.5,not out,8
