match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2014-04-17,Royal Challengers Bangalore,Sharjah Cricket Stadium,2.4,0,32,0,12.0,4,1,1
6,2014-04-19,Kolkata Knight Riders,Dubai International Cricket Stadium,3.0,0,29,1,9.67,5,0,0
8,2014-04-21,Chennai Super Kings,Sheikh Zayed Stadium,3.0,0,29,1,9.67,2,0,0
12,2014-04-25,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,24,1,6.0,12,1,0
16,2014-04-27,Mumbai Indians,Sharjah Cricket Stadium,4.0,0,19,1,4.75,9,1,0
23,2014-05-03,Rajasthan Royals,Feroz Shah Kotla,4.0,0,30,1,7.5,9,0,0
26,2014-05-05,Chennai Super Kings,Feroz Shah Kotla,4.0,0,27,0,6.75,10,0,0
28,2014-05-07,Kolkata Knight Riders,Feroz Shah Kotla,3.2,0,34,0,10.2,1,0,0
41,2014-05-15,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,35,2,8.75,8,2,0
51,2014-05-23,Mumbai Indians,Wankhede Stadium,4.0,0,28,1,7.0,4,0,0
55,2014-05-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2.0,0,24,0,12.0,2,1,0
