match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Rajasthan Royals,B Geeves,4.0,0,41,0,10.25,8
3,Rajasthan Royals,DL Vettori,4.0,0,35,1,8.75,8
3,Rajasthan Royals,GD McGrath,4.0,1,21,1,5.25,16
3,Rajasthan Royals,MF Maharoof,4.0,0,11,2,2.75,10
3,Rajasthan Royals,R Bhatia,4.0,0,17,2,4.25,12
7,Deccan Chargers,GD McGrath,4.0,0,22,0,5.5,15
7,Deccan Chargers,MF Maharoof,4.0,0,36,2,9.0,10
7,Deccan Chargers,Mohammad Asif,4.0,0,19,2,4.75,16
7,Deccan Chargers,R Bhatia,4.0,0,27,2,6.75,9
7,Deccan Chargers,VY Mahesh,4.0,0,35,1,8.75,6
13,Kings XI Punjab,GD McGrath,4.0,0,29,1,7.25,10
13,Kings XI Punjab,MF Maharoof,3.0,0,31,0,10.33,7
13,Kings XI Punjab,Mohammad Asif,4.0,0,39,2,9.75,10
13,Kings XI Punjab,R Bhatia,1.0,0,5,0,5.0,2
13,Kings XI Punjab,Shoaib Malik,3.3,0,32,1,9.14,8
13,Kings XI Punjab,VY Mahesh,4.0,0,23,1,5.75,9
17,Royal Challengers Bangalore,DL Vettori,4.0,0,19,1,4.75,8
17,Royal Challengers Bangalore,GD McGrath,4.0,0,29,4,7.25,10
17,Royal Challengers Bangalore,Mohammad Asif,4.0,0,42,0,10.5,5
17,Royal Challengers Bangalore,R Bhatia,1.0,0,14,0,14.0,1
17,Royal Challengers Bangalore,Shoaib Malik,1.0,0,8,0,8.0,1
17,Royal Challengers Bangalore,V Sehwag,2.0,0,30,0,15.0,0
17,Royal Challengers Bangalore,VY Mahesh,4.0,0,28,0,7.0,7
20,Chennai Super Kings,GD McGrath,4.0,0,21,1,5.25,11
20,Chennai Super Kings,Mohammad Asif,4.0,0,34,1,8.5,7
20,Chennai Super Kings,PJ Sangwan,4.0,0,40,0,10.0,6
20,Chennai Super Kings,R Bhatia,1.0,0,11,1,11.0,1
20,Chennai Super Kings,Shoaib Malik,1.0,0,11,0,11.0,1
20,Chennai Super Kings,V Sehwag,2.0,0,21,1,10.5,5
20,Chennai Super Kings,VY Mahesh,4.0,0,31,1,7.75,13
23,Mumbai Indians,GD McGrath,4.0,0,26,0,6.5,10
23,Mumbai Indians,Mohammad Asif,4.0,0,46,1,11.5,9
23,Mumbai Indians,PJ Sangwan,4.0,0,21,1,5.25,9
23,Mumbai Indians,R Bhatia,2.0,0,22,1,11.0,5
23,Mumbai Indians,Shoaib Malik,1.0,0,6,1,6.0,3
23,Mumbai Indians,V Sehwag,1.0,0,2,1,2.0,4
23,Mumbai Indians,VY Mahesh,4.0,0,33,3,8.25,10
28,Chennai Super Kings,GD McGrath,4.0,0,23,0,5.75,8
28,Chennai Super Kings,Mohammad Asif,4.0,0,33,1,8.25,5
28,Chennai Super Kings,PJ Sangwan,4.0,0,29,2,7.25,8
28,Chennai Super Kings,Shoaib Malik,2.0,0,28,0,14.0,2
28,Chennai Super Kings,V Sehwag,2.0,0,30,0,15.0,3
28,Chennai Super Kings,VY Mahesh,4.0,0,40,2,10.0,7
33,Rajasthan Royals,A Mishra,2.5,0,27,2,9.53,6
33,Rajasthan Royals,GD McGrath,4.0,0,12,0,3.0,16
33,Rajasthan Royals,MF Maharoof,4.0,0,22,1,5.5,13
33,Rajasthan Royals,PJ Sangwan,4.0,0,33,0,8.25,5
33,Rajasthan Royals,V Sehwag,2.0,0,21,1,10.5,4
33,Rajasthan Royals,VY Mahesh,2.1,0,35,0,16.15,3
35,Kolkata Knight Riders,A Mishra,3.0,0,13,0,4.33,7
35,Kolkata Knight Riders,GD McGrath,4.0,0,22,0,5.5,8
35,Kolkata Knight Riders,MF Maharoof,4.0,0,25,2,6.25,7
